Name,SMILES,Eu_mean,Eu_std,Am_mean,Am_std,Delta_mean,Delta_std
178095,CC[C@@H](C[C@@H](c1cc2ccc3c(c2nc1c1cccs1)nc(cc3)C(=O)N)C[C@@H](C(CC)(C)C)C)C,8.795107355117798,0.5487284423181911,10.720449857711792,0.5526661090467679,1.925342502593994,0.2361586591067816
238423,CC[C@@H]([C@@H](CCc1ccc(s1)c1ccc2c(n1)c1nc(cc(c1cc2)CC[C@@H](C(C)(C)C)C)C(=O)N)C)C,9.695533819198609,0.5517929877008502,11.62085244178772,0.5914534840638732,1.9253186225891112,0.2453851095177632
40160,CCC(Cc1ccc(s1)c1nc2c(cc1[C@@H](C(C(C)C)(C)C)C)ccc1c2nc(cc1)C(=O)N)(C)C,10.2204944896698,0.5978089544884284,12.145805892944336,0.6150969335853658,1.925311403274536,0.2364758349440715
11550,CC[C@@H](Cc1cc2ccc(nc2c2c1ccc(n2)c1ncccc1[C@@H]([C@@H](C(C)C)C)C)P(=O)(O)O)C,8.67121844291687,0.3858603056224774,10.59652235031128,0.391956431773403,1.9253039073944087,0.2268392101645271
255386,CCC(CC[C@H]1C=CN=C1c1cc(C[C@H](C(C)C)C)c2c(n1)c1nc(ccc1cc2)P(=O)(O)O)CC,8.298377046585083,0.5930129723332082,10.223658866882325,0.5593217489435367,1.9252818202972413,0.2305955222806115
90159,CCC([C@@H](Cc1cc(nc2c1ccc1c2nc(cc1)C1=NC(=CC1)CC(C)(C)C)P(=O)(O)O)C)(C)C,9.933567476272582,0.4468812354162839,11.858808670043944,0.4454064552822347,1.9252411937713625,0.2146056081632824
96914,CC(C(Cc1cccnc1c1ccc2c(n1)c1nc(ccc1cc2C[C@@H](C(C)(C)C)C)C(=O)N)(C)C)C,9.629474449157716,0.5568552365186684,11.55471131324768,0.5199665579879224,1.9252368640899655,0.2391425555955887
109335,CC[C@@H](C(C)C)CC1=CN=C(C1)c1ccc2c(n1)c1nc(ccc1c(c2)[C@@H](C(C)(C)C)C)P(=O)(O)O,8.810028047561646,0.4699686483996494,10.73523645401001,0.4682929941770259,1.9252084064483643,0.2276540479811168
277423,CC[C@H](CC([C@H]([C@@H](C(C)(C)C)C)c1cc2ccc(nc2c2c1ccc(n2)C(=O)[O-])c1ccccn1)(C)C)C,9.253734459877014,0.6010479470766886,11.178931198120118,0.5526319305925432,1.925196738243103,0.245759714608413
85936,CC[C@@H]([C@@H](CC)C)CO[P@@](=O)(c1ccc2c(n1)c1nc(ccc1cc2)C(=O)NC(C(C)(C)C)(C)C)O,8.866968812942504,0.5267657093822614,10.79216383934021,0.5520650651579841,1.925195026397705,0.2496778160799688
268562,CCC([C@@H](Cc1cccnc1c1nc2c(cc1CC)ccc1c2nc(cc1)C(=O)[O-])C)(C)C,9.71773992538452,0.5664587711796611,11.64291374206543,0.5618440708718013,1.9251738166809085,0.2489100524182759
133140,CC(Cc1cc(nc2c1ccc1c2nc(cc1)P(=O)(O)O)C1=NC=C[C@@H]1[C@@H]([C@@H](C(C)C)C)C)C,9.12633496761322,0.5161501809594128,11.051503677368164,0.572848180753576,1.925168709754944,0.240468917553885
